Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	M1a DDDTS Lemma	Standard W	S1a Satz	Sprache	Übersetzung	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Tg2a Vers	Identifizierer	File Path
00:03:58.600	238.6	00:04:00.000	240.0	00:00:01.400	1.4		2		wiʒi	sg_acc				NA	wīʒi	CF_I_M   	goh	Strafe, Qual, Leiden	ja_neut											uuizzi			NA	ja_neut	uuizzi			1273	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:00.000	240.0	00:04:00.600	240.6	00:00:00.600	0.6		2		sin	subj_pres_sg_3				VA	sī	CF_I_M   	goh	sein, werden, geschehen	irr											si			VVFIN	irr	si			1274	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:00.600	240.6	00:04:01.200	241.2	00:00:00.600	0.6		2		ër	masc_pl_dat_3				PPER	in	CF_I_M   	goh	er, sie, es												im			PPER		im			1275	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:01.200	241.2	00:04:02.000	242.0	00:00:00.800	0.8		2		furi					AP	furi-	CF_I_M   	goh	für, über												furi			PTKVZ		furi-			1276	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:02.000	242.0	00:04:03.600	243.6	00:00:01.600	1.6		2		furimagan	ja,jo_pos_masc_pl_nom_0				VV	magenti	CF_I_M   	goh	überwältigen	prpr											makanti			VVPSA	prpr	makanti			1276	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:03.600	243.6	00:04:04.800	244.8	00:00:01.200	1.2		2		sëlb	masc_sg_nom_wk				DD	sëlbo	CF_I_M   	goh	selber, selbst	n											selbo			DD	a,o	selbo			1277	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:04.800	244.8	00:04:05.400	245.4	00:00:00.600	0.6		2		tod	sg_nom				NA	tōd	CF_I_M   	goh	Tod, Untergang	a,i_masc											tod			NA	a,i_masc	tod			1278	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:05.400	245.4	00:04:05.800	245.8	00:00:00.400	0.4		2							$.	. 															. 			$.		. 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:05.800	245.8	00:04:07.600	247.6	00:00:01.800	1.8		2		giwisso					ADV	giwisso	CF_U_S 	goh	gewiß, sicher(lich); wahrlich												Keuuisso			ADV		Keuuisso			1279	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:07.600	247.6	00:04:08.800	248.8	00:00:01.200	1.2		2		danne					ADV	danne	CF_U_S 	goh	daher, deswegen, deshalb; nämlich												denne			ADV		denne			1280	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:08.800	248.8	00:04:11.600	251.6	00:00:02.800	2.8		2		ëddeswelih	masc_sg_nom_st				DI	ëddeswelīhhēr	CF_U_S 	goh	(irgend) jemand, irgendein	p											eddesuueliher			DIS	a,o	eddesuueliher			1281	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:11.600	251.6	00:04:13.400	253.4	00:00:01.800	1.8		2		intfahan	ind_pres_sg_3				VV	intfāhit	CF_U_S 	goh	(entgegen)nehmen; empfangen, erhalten, bekommen; auf sich nehmen	red1											intfahit			VVFIN	red1	intfahit			1282	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:13.400	253.4	00:04:14.600	254.6	00:00:01.200	1.2		2		namo	sg_acc				NA	namun	CF_U_S 	goh	Name	n_masc											namun			NA	n_masc	namun			1283	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:14.600	254.6	00:04:15.000	255.0	00:00:00.400	0.4		2							$.	. 															. 			$.		. 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:15.000	255.0	00:04:15.400	255.4	00:00:00.400	0.4		2							$.	. 															. 			$.		. 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:15.400	255.4	00:04:15.800	255.8	00:00:00.400	0.4		2							$.	. 															. 			$.		. 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:15.800	255.8	00:04:17.800	257.8	00:00:02.000	2.0		2		zwifalta					ADV	zwifalta	CF_U_M 	goh	doppelt, zweifach												zuuifalda			ADV		zuuifalda			1284	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:19.000	259.0	00:04:20.000	260.0	00:00:01.000	1.0		2		sculan	ind_pres_sg_3				VM	scal	CF_U_M 	goh	sollen, müssen	prpr											scal			VMFIN	prpr	scal			1285	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:20.000	260.0	00:04:21.000	261.0	00:00:01.000	1.0		2		lera	sg_dat				NA	lēru	CF_U_M 	goh	(überlieferte) Lehre	o_fem											lera			NA	o_fem	lera			1286	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:21.000	261.0	00:04:22.200	262.2	00:00:01.200	1.2		2		sin	masc_pl_dat_st				DPOS	sînen	CF_U_M 	goh	sein (eigen)	p											sinem			DPOS	a,o	sinem			1287	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:22.200	262.2	00:04:23.000	263.0	00:00:00.800	0.8		2		fora					AP	fora-	CF_U_M 	goh	vor												fora			PTKVZ		fora-			1288	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:23.000	263.0	00:04:24.400	264.4	00:00:01.400	1.4		2		forawësan					VV	wësan	CF_U_M 	goh	an der Spitze stehen, voranstehen	st5											uuesan			VVINF	st5	uuesan			1288	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:24.400	264.4	00:04:25.600	265.6	00:00:01.200	1.2		2		disco	pl_dat				NA	discōn	CF_U_M 	goh	Schüler, Jünger	n_masc											discom			NA	n_masc	discom			1289	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:25.600	265.6	00:04:26.000	266.0	00:00:00.400	0.4		2							$.	. 															. 			$.		. 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:26.000	266.0	00:04:26.800	266.8	00:00:00.800	0.8		2		dër	neut_sg_nom				DD	daʒ	CF_I_Att	goh	der, die, das												Daz			DDSREL		Daz			1290	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:26.800	266.8	00:04:27.600	267.6	00:00:00.800	0.8		2		sin	ind_pres_sg_3				VA	ist	CF_I_Att	goh	sein	irr											ist			VAFIN	irr	ist			1291	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:27.600	267.6	00:04:28.800	268.8	00:00:01.200	1.2		2		al	neut_pl_nom_st				DI	alliu	CF_I_Att	goh	ganz, all, jeder	p											alliu			DI	a,o	alliu			1292	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:28.800	268.8	00:04:30.200	270.2	00:00:01.400	1.4		2		guot	pos_neut_pl_nom_st				ADJ	guotiu	CF_I_Att	goh	gut, rechtschaffen, (ge)recht	p											cuatiu			ADJS	a,o	cuatiu			1293	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:30.200	270.2	00:04:31.200	271.2	00:00:01.000	1.0		2		inti					KO	inti	CF_I_Att	goh	und, auch												indi			KON		indi			1294	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:31.200	271.2	00:04:32.600	272.6	00:00:01.400	1.4		2		wih	pos_neut_pl_nom_st				ADJ	wīhiu	CF_I_Att	goh	heilig, geweiht	p											uuihiu			ADJS	a,o	uuihiu			1295	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:32.600	272.6	00:04:33.800	273.8	00:00:01.200	1.2		2		tat	pl_dat				NA	tātin	CF_U_M	goh	Tat, Tun, Handeln	i_fem											tatim			NA	i_fem	tatim			1296	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:33.800	273.8	00:04:34.800	274.8	00:00:01.000	1.0		2		mer					ADV	mēr	CF_U_M	goh	mehr												meer			ADV		meer			1297	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:34.800	274.8	00:04:36.000	276.0	00:00:01.200	1.2		2		danne					KO	danne	CF_U_M	goh	als												denne			KOKOM		denne			1298	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:36.000	276.0	00:04:37.600	277.6	00:00:01.600	1.6		2		wort	pl_dat				NA	wortun	CF_U_M	goh	Wort; Rede	a_neut											uuortum			NA	a_neut	uuortum			1299	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:37.600	277.6	00:04:39.000	279.0	00:00:01.400	1.4		2		giougen	subj_pres_sg_3				VV	giouge	CF_U_M	goh	(sich) zeigen, sehen lassen; darstellen	wk1a											keaucke			VVFIN	wk1a	keaucke			1300	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:39.000	279.0	00:04:39.400	279.4	00:00:00.400	0.4		2							$,	, 															, 			$,		, 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:39.400	279.4	00:04:40.400	280.4	00:00:01.000	1.0		2		inti					KO	inti	CE	goh	und, auch												indi			KON		indi			1301	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:40.400	280.4	00:04:43.400	283.4	00:00:03.000	3.0		2		firstantan	p_pos_masc_pl_dat_st				VV	firstantentēn	CE	goh	verstehen (lassen), begreifen, erkennen	st6											farstantanteem			VVPSA	st6	farstantanteem			1302	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:43.400	283.4	00:04:45.000	285.0	00:00:01.600	1.6		2		disco	pl_dat				NA	discōn	CE	goh	Schüler, Jünger	n_masc											discoom			NA	n_masc	discoom			1303	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:45.000	285.0	00:04:46.200	286.2	00:00:01.200	1.2		2		bibot	pl_acc				NA	bibot	CE	goh	Botschaft; Gebot	a_neut											pibot			NA	a_neut	pibot			1304	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:46.200	286.2	00:04:48.200	288.2	00:00:02.000	2.0		2		truhtin	sg_gen				NA	truhtīnes	CE	goh	Herr	a_masc											truhtines			NA	a_masc	truhtines			1305	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:48.200	288.2	00:04:49.800	289.8	00:00:01.600	1.6		2		wort	pl_dat				NA	wortun	CE	goh	Wort; Rede	a_neut											uuortum			NA	a_neut	uuortum			1306	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:49.800	289.8	00:04:50.600	290.6	00:00:00.800	0.8		2		furi					AP	furi-	CE	goh	vor, vor...hin												furi			PTKVZ		furi-			1307	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:50.600	290.6	00:04:52.200	292.2	00:00:01.600	1.6		2		furigisezzen					VV	gisezzen	CE	goh	vorsetzen, vor Augen stellen	wk1a											kisezzan			VVINF	wk1a	kisezzan			1307	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:52.200	292.2	00:04:52.600	292.6	00:00:00.400	0.4		2							$,	, 															, 			$,		, 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:52.600	292.6	00:04:54.200	294.2	00:00:01.600	1.6		2		herti	pos_neut_pl_dat_st				ADJ	hertēn	CE	goh	hart	p											herteem			ADJ	ja,jo	herteem			1308	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:54.200	294.2	00:04:55.600	295.6	00:00:01.400	1.4		2		hërza	pl_dat				NA	hërzōn	CE	goh	Herz	n_neut											herzin			NA	n_neut	herzin			1309	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:55.600	295.6	00:04:57.400	297.4	00:00:01.800	1.8		2		giwisso					ADV	giwisso	CE	goh	gewiß, sicher(lich); wahrlich												keuuisso			ADV		keuuisso			1310	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:57.400	297.4	00:04:58.400	298.4	00:00:01.000	1.0		2		inti					KO	inti	CE	goh	und, auch												indi			KON		indi			1311	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:04:58.400	298.4	00:05:01.400	301.4	00:00:03.000	3.0		2		einfaltlih	comp_masc_pl_dat_wk				ADJ	einfaltlīhhirōn	CE	goh	einfältig	n											einfaltlihhero			ADJ	a,o	einfaltlihhero			1312	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:01.400	301.4	00:05:02.600	302.6	00:00:01.200	1.2		2		tat	pl_dat				NA	tātin	CE	goh	Tat, Tun, Handeln	i_fem											tatim			NA	i_fem	tatim			1313	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:02.600	302.6	00:05:03.800	303.8	00:00:01.200	1.2		2		sin	fem_pl_dat_st				DPOS	sînen	CE	goh	sein (eigen)	p											sinem			DPOSN	a,o	sinem			1314	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:03.800	303.8	00:05:06.000	306.0	00:00:02.200	2.2		2		gotkund	pos_neut_pl_acc_st				ADJ	gotkundiu	CE	goh	göttlich	p											cotchundiu			ADJ	a,o	cotchundiu			1315	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:06.000	306.0	00:05:07.200	307.2	00:00:01.200	1.2		2		bibot	pl_acc				NA	bibot	CE	goh	Botschaft; Gebot	a_neut											pibot			NA	a_neut	pibot			1316	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:07.200	307.2	00:05:08.800	308.8	00:00:01.600	1.6		2		giougen					VV	giougen	CE	goh	zeigen	wk1a											keauckan			VVINF	wk1a	keauckan			1317	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:08.800	308.8	00:05:09.200	309.2	00:00:00.400	0.4		2							$.	. 															. 			$.		. 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:09.200	309.2	00:05:09.400	309.4	00:00:00.200	0.2		2							$(	(															(			$(		(				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:09.400	309.4	00:05:09.800	309.8	00:00:00.400	0.4		2								22															22					22				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:09.800	309.8	00:05:10.200	310.2	00:00:00.400	0.4		2							$(	) 															) 			$(		) 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:10.200	310.2	00:05:11.400	311.4	00:00:01.200	1.2		2		al	neut_pl_nom_st				DI	alliu	CF_CS_U_M	goh	ganz, all, jeder	p											Alliu			DIS	a,o	Alliu			1318	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:11.400	311.4	00:05:13.000	313.0	00:00:01.600	1.6		2		giwisso					ADV	giwisso	CF_CS_U_M	goh	gewiß, sicher(lich); wahrlich												keuuisso			ADV		keuuisso			1319	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:13.000	313.0	00:05:13.400	313.4	00:00:00.400	0.4		2							$,	, 															, 			$,		, 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:13.400	313.4	00:05:14.200	314.2	00:00:00.800	0.8		2		dër	neut_pl_acc				DD	diu	CF_I_Att	goh	der, die, das												dei			DDSREL		dei			1320	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:14.200	314.2	00:05:15.800	315.8	00:00:01.600	1.6		2		disco	pl_dat				NA	discōn	CF_I_Att	goh	Schüler, Jünger	n_masc											discoom			NA	n_masc	discoom			1321	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:15.800	315.8	00:05:17.000	317.0	00:00:01.200	1.2		2		leren	ind_pres_sg_3				VV	lērit	CF_I_Att	goh	(be)lehren, ermahnen, unterweisen, unterrichten; zeigen, erklären	wk1a											lerit			VVFIN	wk1a	lerit			1322	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:17.000	317.0	00:05:18.400	318.4	00:00:01.400	1.4		2		wësan					VA	wësan	CF_I_Att	goh	sein	st5											uuesan			VAINF	st5	uuesan			1323	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:18.400	318.4	00:05:21.000	321.0	00:00:02.600	2.6		2		widarwart	pos_neut_pl_nom_st				ADJ	widarwartiu	CF_I_Att	goh	entgegengesetzt, widrig	p											uuidaruuartiu			ADJD	a,o	uuidaruuartiu			1324	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:21.000	321.0	00:05:21.400	321.4	00:00:00.400	0.4		2							$,	, 															, 			$,		, 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:21.400	321.4	00:05:22.000	322.0	00:00:00.600	0.6		2		in					AP	in	CF_CC_U_M 	goh	in, durch												in			APPR		in			1325	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:22.000	322.0	00:05:23.400	323.4	00:00:01.400	1.4		2		sin	fem_pl_dat_st				DPOS	sînen	CF_CC_U_M 	goh	sein (eigen)	p											sineem			DPOS	a,o	sineem			1326	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:23.400	323.4	00:05:24.600	324.6	00:00:01.200	1.2		2		tat	pl_dat				NA	tātin	CF_CC_U_M 	goh	Tat, Tun, Handeln	i_fem											tatim			NA	i_fem	tatim			1327	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:24.600	324.6	00:05:26.200	326.2	00:00:01.600	1.6		2		kunden	ind_pres_sg_3				VV	kundit	CF_CC_U_M 	goh	bezeugen; kundtun, verkünden	wk1a											chundit			VVFIN	wk1a	chundit			1328	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:26.200	326.2	00:05:27.600	327.6	00:00:01.400	1.4		2		nalles					ADV	nalles	CF_CC_U_M 	goh	keineswegs												nalles			ADV		nalles			1329	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:27.600	327.6	00:05:28.200	328.2	00:00:00.600	0.6		2		zi					AP	zi	CF_CC_U_M 	goh	zu … hin												ze			PTKZU		ze			1330	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:28.200	328.2	00:05:29.400	329.4	00:00:01.200	1.2		2		tuon	sg_dat				VV	tuonne	CF_CC_U_M 	goh	tun, machen	irr											tuenne			VVINFS	irr	tuenne			1331	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:29.400	329.4	00:05:29.800	329.8	00:00:00.400	0.4		2							$,	, 															, 			$,		, 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:29.800	329.8	00:05:30.400	330.4	00:00:00.600	0.6		2		ni					PTK	nī̆	CF_U_M	goh	nicht												ni			PTKNEG		ni			1332	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:30.400	330.4	00:05:32.000	332.0	00:00:01.600	1.6		2		ander	pos_masc_pl_dat_st				DI	anderēn	CF_U_M	goh	der andere	p											andreem			DIS	a,o	andreem			1333	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:32.000	332.0	00:05:32.800	332.8	00:00:00.800	0.8		2		fora					AP	fora-	CF_U_M	goh	vor												fora			PTKVZ		fora-			1334	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:32.800	332.8	00:05:34.400	334.4	00:00:01.600	1.6		2		forasagen					VV	sagenti	CF_U_M	goh	predigen	wk1b											sagenti			VVPS	wk1b	sagenti			1334	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:34.400	334.4	00:05:35.000	335.0	00:00:00.600	0.6		2		ër	masc_sg_nom_3				PPER	ër	CF_U_M	goh	er, sie, es												er			PPER		er			1335	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:35.000	335.0	00:05:37.600	337.6	00:00:02.600	2.6		2		firkiosan	p_pos_masc_sg_nom_st				VV	firkoranēr	CF_U_M	goh	verschmähen, verachten, verwerfen, verstoßen	st2b											farchoraneer			VVPPD	st2b	farchoraneer			1336	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:37.600	337.6	00:05:38.200	338.2	00:00:00.600	0.6		2		sin	subj_pres_sg_3				VA	sī	CF_U_M	goh	sein	irr											si			VAFIN	irr	si			1337	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:38.200	338.2	00:05:39.400	339.4	00:00:01.200	1.2		2		findan					VV	funtan	CF_U_M	goh	(wieder)finden, entdecken; pass.: sich erweisen als	st3a											fundan			VVPP	st3a	fundan			1338	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:39.400	339.4	00:05:39.800	339.8	00:00:00.400	0.4		2							$,	, 															, 			$,		, 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:39.800	339.8	00:05:40.600	340.6	00:00:00.800	0.8		2		min					KO	min	CF_I_Adv_Fin 	goh	damit nicht												min			KOUS		min			1339	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:40.600	340.6	00:05:42.200	342.2	00:00:01.600	1.6		2		wanne					PW	wanne	CF_I_Adv_Fin 	goh	irgendwann, (irgend)einmal												huuenne			PWAV		huuenne			1340	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:42.200	342.2	00:05:43.000	343.0	00:00:00.800	0.8		2		ër	masc_sg_dat_3				PPER	imu	CF_I_Adv_Fin 	goh	er, sie, es												imu			PPER		imu			1341	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:43.000	343.0	00:05:44.400	344.4	00:00:01.400	1.4		2		quëdan	subj_pres_sg_3				VV	quëde	CF_I_Adv_Fin 	goh	sagen	st5											qhuede			VVFIN	st5	qhuede			1342	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:44.400	344.4	00:05:45.200	345.2	00:00:00.800	0.8		2		got	sg_nom				NA	got	CF_I_Adv_Fin 	goh	Gott	a_masc											cot			NE	a_masc	cot			1343	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:45.200	345.2	00:05:47.200	347.2	00:00:02.000	2.0		2		sunton	p_pos_masc_sg_dat_st				VV	suntōntemu	CF_I_Adv_Fin 	goh	sündigen	wk2											suntontemu			VVPSS	wk2	suntontemu			1344	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:47.200	347.2	00:05:47.600	347.6	00:00:00.400	0.4		2							$.	: 															: 			$.		: 				file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:47.600	347.6	00:05:47.800	347.8	00:00:00.200	0.2		2																							"					"			1345	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:47.800	347.8	00:05:49.400	349.4	00:00:01.600	1.6		2		wanta					PW	wanta	CF_I_Int 	goh	weshalb												huuanta			PWAV		huuanta			1345	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:49.400	349.4	00:05:50.000	350.0	00:00:00.600	0.6		2		du	sg_nom_2				PPER	dū	CF_I_Int 	goh	du												du			PPER		du			1346	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:50.000	350.0	00:05:51.800	351.8	00:00:01.800	1.8		2		irrahhon	ind_pres_sg_2				VV	irrahhōs	CF_I_Int 	goh	verkünden, offenbaren, äußern, aussprechen	wk2											errahhos			VVFIN	wk2	errahhos			1347	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:51.800	351.8	00:05:52.800	352.8	00:00:01.000	1.0		2		rëht	pl_acc				NA	rëht	CF_I_Int 	goh	Recht, Gebot	a_neut											reht			NA	a_neut	reht			1348	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:52.800	352.8	00:05:54.000	354.0	00:00:01.200	1.2		2		min	neut_pl_acc_st				DPOS	mīniu	CF_I_Int 	goh	mein	p											miniu			DPOSN	a,o	miniu			1349	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:54.000	354.0	00:05:55.000	355.0	00:00:01.000	1.0		2		inti					KO	inti	CF_I_Int 	goh	und, auch												indi			KON		indi			1350	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:55.000	355.0	00:05:55.600	355.6	00:00:00.600	0.6		2		zuo					AP	zuo-	CF_I_Int 	goh	zu												zua			PTKVZ		zua-			1351	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
00:05:55.600	355.6	00:05:56.800	356.8	00:00:01.200	1.2		2		zuonëman	ind_pres_sg_2				VV	nimis	CF_I_Int 	goh	(zu, an sich) nehmen, übernehmen; anmaßen	st4											nimis			VVFIN	st4	nimis			1351	file:///media/vbspace/ddd/data/BenediktinerRegel/10_corrections/B_2.eaf
